Time (ms),Pitch (Hz),Clarity
104370,4099.3633,0.296218455
104380,2155.6868,0.371205926
104390,1071.5962,0.267339468
104400,727.4217,0.670867562
104410,1117.8967,0.287660718
104420,2231.3806,0.295329094
104430,744.0239,0.627186716
104440,749.84607,0.767664313
104450,745.8927,0.604785025
104460,758.2674,0.491053462
104470,732.39166,0.604415655
104480,919.49585,0.301391065
104490,757.4326,0.512141705
104500,905.5089,0.238742411
104510,911.1659,0.494610429
104520,928.48645,0.392093658
104530,2010.6805,0.455938995
104540,2144.39,0.239009142
104550,2203.0696,0.461033583
104560,831.0884,0.458842099
104570,791.0846,0.774501145
104580,759.7198,0.76185286
104590,839.5739,0.371100485
104600,3924.2651,0.39368248
104610,9129.404,0.212148845
104620,4150.653,0.332451224
104630,4127.2964,0.21272403
104640,3933.4468,0.270624638
104650,3988.9775,0.206825793
104660,9070.921,0.236281455
104670,1071.3578,0.2179299
104680,8452.661,0.347691298
104690,3880.0066,0.308604181
104700,3737.542,0.275783241
104710,3838.2864,0.234211147
104720,3852.8298,0.354183018
104730,3832.0505,0.27545011
104740,3730.4675,0.28989023
104750,918.54565,0.231149495
104760,818.0874,0.222853065
104770,847.60364,0.258870065
104780,411.76498,0.182559371
104790,456.81314,0.213537097
104800,1044.879,0.205611408
104810,461.84152,0.299112856
104820,1061.2303,0.438499928
104830,985.0791,0.368990839
104840,957.041,0.289988756
104850,961.28394,0.388157606
104860,1111.6344,0.33047545
104870,1275.8904,0.262575746
104880,1084.0231,0.215964854
104890,1008.2244,0.523111939
104900,491.78497,0.369252205
104910,1593.2355,0.225537062
104920,1509.4794,0.453614533
104930,1062.2511,0.27589196
104940,1213.1295,0.441966891
104950,1646.5323,0.235051632
104960,1640.0116,0.395101547
104970,1567.7678,0.412653863
104980,1398.6193,0.31092453
104990,1388.2888,0.450319886
105000,1756.893,0.218645453
105010,1817.3059,0.268969119
105020,1332.9241,0.268566608
105030,819.2372,0.281539381
105040,1446.4615,0.298941433
105050,1465.6362,0.516419232
105060,4362.0005,0.225155771
105070,4250.918,0.570527554
105080,4327.2114,0.434728622
105090,4317.098,0.524103403
105100,4333.0576,0.482961714
105110,4368.621,0.314155936
105120,2068.5535,0.324215531
105130,4379.509,0.215408266
105140,4384.365,0.295509815
105150,2056.6453,0.208940983
105160,2058.4438,0.45881176
105170,4309.516,0.304273725
105180,2055.9207,0.255911112
105190,4366.978,0.228401959
105200,4298.91,0.436244488
105210,4245.5073,0.557461739
105220,4325.427,0.311037898
105230,2071.7688,0.271011412
105240,4362.1113,0.343200803
105250,2059.8066,0.254902363
105260,2035.3018,0.206196904
105270,1399.1606,0.451872706
105280,1359.6615,0.485892117
105290,1364.1316,0.460106313
105300,1321.0372,0.42663455
105310,915.1342,0.209019721
105320,1340.2942,0.246492863
105330,1362.2109,0.312420905
105340,1973.8448,0.352436364
105350,1286.1465,0.29554373
105360,1305.524,0.20160991
105370,1274.4578,0.395890415
105380,1847.9718,0.223378956
105390,1845.7755,0.271715164
105400,1300.9656,0.22936213
105410,1897.4943,0.212696135
105420,910.75946,0.283043444
105430,1375.2949,0.490328908
105440,850.0064,0.342699349
105450,1422.2871,0.247429967
105460,1485.9733,0.232736409
105470,1408.5266,0.207424581
105480,584.54175,0.634764433
105490,1526.6531,0.201506436
105500,1351.2,0.245411098
105510,1933.3446,0.364321232
105520,586.1853,0.450109482
105530,1603.442,0.252716005
105540,1103.0211,0.301987231
105550,1066.8113,0.265112936
105560,1073.0172,0.307406306
105570,1064.9067,0.395737767
105580,1050.1016,0.485282481
105590,1052.6294,0.478210211
105600,1057.4884,0.456973314
105610,1402.2924,0.298584819
105620,1411.7689,0.350066245
105630,4102.407,0.330319047
105640,4167.618,0.262329042
105650,1389.0109,0.382951438
105660,645.0071,0.317975104
105670,1423.4125,0.434324563
105680,1428.783,0.279700041
105690,1719.2999,0.416705549
105700,4130.435,0.204843223
105710,4214.8745,0.606918693
105720,4260.7397,0.729392529
105730,4373.361,0.448101938
105740,1573.097,0.670963407
105750,4430.848,0.631818533
105760,4583.296,0.317538857
105770,666.5748,0.253472507
105780,591.7036,0.391925037
105790,2067.4456,0.383198023
105800,516.79694,0.223191798
105810,454.9797,0.920137584
105820,2276.5764,0.570468783
105830,1130.8999,0.277923882
105840,3662.219,0.228520989
105850,604.31604,0.20390898
105860,3170.5017,0.473966539
105870,3091.1152,0.340815783
105880,3179.9685,0.437392175
105890,3195.7034,0.398153841
105900,3227.4092,0.510045409
105910,3295.9246,0.580644011
105920,3131.92,0.351185739
105930,3118.5002,0.435520172
105940,3218.5483,0.507455945
105950,3166.7676,0.426249206
105960,3259.7654,0.431134939
105970,3188.4072,0.559883833
105980,3320.4004,0.465327084
105990,3132.4407,0.401968002
106000,3042.0613,0.422337234
106010,470.40326,0.538311422
106020,2658.8835,0.208574891
106030,697.9769,0.225809336
106040,478.44843,0.245818675
106050,7601.2993,0.289402485
106060,7723.807,0.281218708
106070,6972.311,0.566853046
106080,7018.057,0.567638755
106090,6842.405,0.527425587
106100,7307.0312,0.521195173
106110,6795.3135,0.483314931
106120,6687,0.341019809
106130,6639.2544,0.35818857
106140,7059.0356,0.498173416
106150,6896.94,0.466605544
106160,6819.6587,0.500422835
106170,7214.2446,0.403974175
106180,7081.0425,0.353646278
106190,6120.549,0.257742047
106200,416.5126,0.760914445
106210,457.45157,0.638213634
106220,375.105,0.682384789
106230,419.6707,0.302693725
106240,962.7714,0.212583661
106250,929.64044,0.292178154
106260,987.34064,0.217924833
106270,831.6759,0.224861562
106280,960.0455,0.261280954
106290,798.91486,0.448791981
106300,800.0724,0.381232202
106310,958.8607,0.200760126
106320,451.8809,0.245045364
106330,370.05148,0.791062832
106340,459.43478,0.225832164
106350,457.8671,0.333559334
106360,403.81238,0.766956449
106370,7052.179,0.218350053
106380,7743.509,0.462987423
106390,8478.605,0.565208495
106400,9392.397,0.491067469
106410,8999.878,0.330292642
106420,11072.442,0.459267318
106430,11506.742,0.395694673
106440,12120.426,0.370281816
106450,11754.961,0.351864815
106460,11513.154,0.381794393
106470,10903.309,0.340526164
106480,10761.371,0.331196904
106490,1655.4539,0.244075477
106500,10636.31,0.300893068
106510,10390.537,0.335474432
106520,10557.951,0.212098598
106530,10534.449,0.326034367
106540,11091.692,0.320635974
106550,9135.111,0.225828886
106560,692.0249,0.230482817
106570,815.4904,0.226273954
106580,361.4659,0.22835952
106590,531.1079,0.232040644
106600,4468.0586,0.20599395
106610,4436.2363,0.230285466
106620,2080.9717,0.277168393
106630,6478.229,0.667131484
106640,6644.5063,0.501053929
106650,6725.5,0.472451091
106660,6325.6733,0.722126305
106670,7019.859,0.4942711
106680,7588.011,0.206803858
106690,300.5066,0.898673654
106700,402.886,0.230441689
106710,357.4611,0.618772388
106720,372.91873,0.410217702
106730,359.74905,0.55625838
106740,2622.7625,0.332511306
106750,395.25674,0.265137315
106760,385.67657,0.280731201
106770,379.6618,0.383228898
106780,380.78333,0.324568808
106790,329.88043,0.769162357
106800,384.57166,0.350480795
106810,395.43896,0.33273977
106820,407.39227,0.315128207
106830,306.87958,0.850212812
106840,474.58063,0.252391398
106850,349.83066,0.331763625
106860,298.12088,0.745700836
106870,378.5426,0.302029431
106880,330.48434,0.647723675
106890,967.765,0.277133882
106900,781.90485,0.418477416
106910,810.19806,0.454563975
106920,797.9874,0.490575373
106930,373.20334,0.92659688
106940,375.8316,0.874164045
106950,444.3992,0.428832948
106960,436.89233,0.51663363
106970,372.84152,0.968116403
106980,448.0052,0.380533576
106990,450.31015,0.399095833
107000,436.31454,0.495668352
107010,2116.859,0.237836838
107020,438.33282,0.46373105
107030,450.15314,0.421866536
107040,455.5827,0.498081148
107050,443.86862,0.485129058
107060,363.9707,0.964010298
107070,355.50766,0.880461216
107080,363.56894,0.785642803
107090,366.50772,0.608247757
107100,367.9876,0.695395947
107110,372.2781,0.756933391
107120,843.7812,0.635655105
107130,768.7666,0.749444604
107140,832.844,0.518965185
107150,922.93744,0.639081836
107160,919.43005,0.2335096
107170,617.6671,0.278674901
107180,1006.3955,0.326524973
107190,1412.5425,0.246573269
107200,1109.8473,0.468411267
107210,1117.2762,0.522052765
107220,1060.9292,0.554426312
107230,1124.8076,0.549922407
107240,1140.2118,0.539325714
107250,1123.2734,0.588597775
107260,1126.5212,0.278162539
107270,879.34735,0.240213335
107280,876.04736,0.391813755
107290,558.2904,0.282822788
107300,1069.0367,0.342337251
107310,1092.3511,0.611766458
107320,938.8209,0.370544314
107330,369.36887,0.837523937
107340,367.32138,0.742911935
107350,1140.749,0.207631528
107360,378.08356,0.215537071
107370,326.6368,0.475999117
107380,667.5375,0.268998682
107390,676.6995,0.237353444
107400,337.69778,0.552602649
107410,331.30695,0.651170433
107420,1083.5386,0.182945788
107430,274.07733,0.836873055
107440,267.19785,0.940074623
107450,269.49817,0.844362795
107460,271.9888,0.830580831
107470,278.54025,0.686305881
107480,267.05133,0.808864892
107490,236.62651,0.811678767
107500,258.72858,0.794440269
107510,226.0834,0.776263118
107520,252.86813,0.576942682
107530,368.554,0.510051489
107540,366.4207,0.588697791
107550,360.39584,0.386493921
107560,363.76562,0.560613215
107570,8287.155,0.667954504
107580,7997.647,0.556581318
107590,440.66696,0.264545798
107600,556.09186,0.23025763
107610,2374.2678,0.483885527
107620,569.1582,0.309719741
107630,1087.4778,0.277635157
107640,437.28476,0.235643387
107650,413.13892,0.306583881
107660,426.35184,0.200109839
107670,823.24243,0.290905058
107680,827.5777,0.256237626
107690,824.33014,0.236426055
107700,451.9936,0.278006732
107710,446.0133,0.287748933
107720,459.70593,0.260053217
107730,821.3929,0.200531244
107740,834.7219,0.374567509
107750,835.84985,0.210159183
107760,834.2584,0.329987049
107770,836.2279,0.236153781
107780,495.09308,0.264958441
107790,499.06094,0.26016444
107800,479.7651,0.463999152
107810,3183.6611,0.307030857
107820,471.33313,0.488283992
107830,812.5912,0.30618751
107840,804.54535,0.493475378
107850,433.11053,0.233730555
107860,714.24664,0.288354516
107870,833.4352,0.489053607
107880,818.0884,0.370241404
107890,3975.7112,0.232024908
107900,1915.6248,0.390795529
107910,4064.4395,0.241228223
107920,3695.239,0.220852315
107930,537.8259,0.260244131
107940,830.1828,0.320242405
107950,805.87604,0.25220263
107960,1825.1301,0.326646328
107970,10300.505,0.237365305
107980,4633.7764,0.279727042
107990,4719.6963,0.26474005
108000,384.83603,0.217383742
108010,285.1234,0.491506815
108020,833.2711,0.24280858
108030,274.16928,0.236821592
108040,258.58585,0.885945916
108050,343.78235,0.286749423
108060,259.15036,0.799968183
108070,326.1226,0.210054696
108080,271.98303,0.951720119
108090,277.92877,0.930295467
108100,281.13843,0.906839788
108110,345.02042,0.21999079
108120,318.41632,0.443453431
108130,289.34418,0.805785954
108140,269.8635,0.971240282
108150,268.59528,0.990104556
108160,283.91266,0.948807955
108170,286.51703,0.923482358
108180,288.1852,0.899616957
108190,275.0352,0.973718345
108200,276.89093,0.97628212
108210,277.48816,0.977237105
108220,278.26404,0.983871341
108230,278.71692,0.980697811
108240,278.20932,0.989093184
108250,274.89142,0.977075398
108260,283.45517,0.923817277
108270,4143.0845,0.238300622
108280,3773.896,0.220271647
108290,3012.1448,0.308217824
108300,2996.2275,0.430215716
108310,3170.846,0.262316108
108320,348.54904,0.463652611
108330,346.976,0.463003516
108340,352.68195,0.332914114
108350,376.02054,0.204228818
108360,316.12976,0.65533334
108370,316.01862,0.677878141
108380,348.8297,0.366643727
108390,9105.615,0.324983776
108400,9025.231,0.251906276
108410,9064.317,0.251077414
108420,9797.827,0.218282521
108430,299.2625,0.775959611
108440,9888.886,0.23486495
108450,263.52917,0.924200416
108460,295.80453,0.316694856
108470,315.8151,0.357905388
108480,276.8734,0.892516017
108490,296.88098,0.86343199
108500,285.7735,0.748832345
108510,306.90018,0.964108944
108520,308.78683,0.905706406
108530,642.0442,0.875632703
108540,653.5542,0.692314565
108550,626.6644,0.814034939
108560,638.54193,0.814519525
108570,651.9793,0.772677302
108580,643.95074,0.745347142
108590,626.6284,0.764447808
108600,618.5339,0.749884009
108610,617.23724,0.757350862
108620,619.6177,0.75745374
108630,611.5486,0.699605405
108640,617.92804,0.841104031
108650,640.2721,0.457185507
108660,632.349,0.74732852
108670,663.8383,0.410906374
108680,654.2009,0.319574594
108690,711.0702,0.390310884
108700,316.35608,0.643946528
108710,316.65112,0.205356479
108720,615.1608,0.512243748
108730,2799.4136,0.286999166
108740,3174.6648,0.383056402
108750,432.18854,0.336812079
108760,768.81915,0.524075031
108770,803.483,0.791200519
108780,763.27655,0.586488247
108790,862.36224,0.324077845
108800,917.18176,0.310652137
108810,1059.2748,0.251761019
108820,1163.0847,0.353466213
108830,1115.3262,0.343850672
108840,550.4674,0.263250947
108850,368.8455,0.979549289
108860,1419.1193,0.315268397
108870,734.0565,0.346985519
108880,637.29443,0.375205994
108890,1094.3541,0.689287364
108900,1077.0612,0.485352576
108910,1094.8728,0.379982352
108920,1085.5619,0.607755959
108930,546.1325,0.362260699
108940,372.10126,0.755680025
108950,689.0243,0.359487414
108960,835.95306,0.208032191
108970,4071.0051,0.236035705
108980,791.09357,0.260706604
108990,625.1837,0.668846846
109000,2064.4558,0.246104181
109010,358.4885,0.586066246
109020,4960.8525,0.207960129
109030,4931.479,0.322447658
109040,333.58768,0.838093281
109050,308.91556,0.841083944
109060,288.85773,0.830370307
109070,279.08224,0.823683977
109080,284.88287,0.913420618
109090,285.6883,0.936121345
109100,283.15842,0.914946496
109110,275.68433,0.925963402
109120,281.79935,0.96421802
109130,282.9369,0.934232295
109140,268.13785,0.914763093
109150,282.98615,0.884343863
109160,365.04626,0.243879199
109170,370.4341,0.564194441
109180,706.2979,0.240511
109190,4111.9434,0.581248343
109200,4032.7478,0.274973929
109210,1380.057,0.259276032
109220,774.3519,0.768481374
109230,761.2343,0.617891312
109240,1378.5769,0.314531624
109250,1388.8993,0.439305365
109260,1322.887,0.509057403
109270,1176.1783,0.617224097
109280,1125.2706,0.80833596
109290,1110.0387,0.767345309
109300,1167.264,0.640629888
109310,1331.4277,0.385994554
109320,1398.4521,0.570304751
109330,1315.2115,0.549235463
109340,1312.0967,0.524157882
109350,1489.6063,0.55282414
109360,1416.5297,0.498377562
109370,1415.6284,0.592772961
109380,1494.9619,0.720364094
109390,1487.9067,0.637682796
109400,1375.6433,0.527682602
109410,1414.42,0.626874447
109420,1480.3021,0.528859019
109430,1485.0927,0.602488399
109440,1477.2733,0.786735535
109450,1484.7772,0.714313269
109460,1497.6505,0.644899607
109470,1473.4998,0.726336002
109480,1478.5004,0.678333044
109490,1483.2444,0.636786461
109500,1512.6527,0.640744925
109510,1604.1499,0.5051229
109520,1726.352,0.469406962
109530,1757.4747,0.329704821
109540,1637.8795,0.510841489
109550,1653.8845,0.522228837
109560,1819.339,0.361315668
109570,1595.661,0.318517268
109580,1049.9788,0.408829212
109590,1086.3086,0.407586038
109600,2079.9697,0.318612635
109610,2115.235,0.228002906
109620,672.1159,0.686395824
109630,729.5467,0.608963251
109640,1486.8898,0.260920227
109650,385.25656,0.537521243
109660,408.0068,0.206801414
109670,363.42822,0.553874493
109680,9419.682,0.310433924
109690,365.09387,0.269675493
109700,913.8995,0.231030881
109710,615.80975,0.484638155
109720,759.4593,0.202121556
109730,771.1871,0.355492353
109740,518.08777,0.472717524
109750,508.35352,0.340560198
109760,317.0338,0.942481458
109770,1240.9202,0.399459302
109780,417.25336,0.236732244
109790,446.22888,0.2393291
109800,395.56537,0.238993287
109810,1588.7235,0.212609112
109820,310.64563,0.475424826
109830,756.6445,0.22535181
109840,307.52567,0.553979993
109850,331.1801,0.390754879
109860,300.83502,0.435663402
109870,625.6816,0.221739888
109880,9676.249,0.220695615
109890,536.9707,0.256483316
109900,1090.1078,0.336941302
109910,1139.4486,0.767760456
109920,378.7406,0.440545738
109930,1440.2377,0.317973793
109940,1458.1489,0.676787853
109950,879.3379,0.396807253
109960,1814.4877,0.387160003
109970,354.89117,0.931034327
109980,1694.3783,0.317079246
109990,1836.1788,0.234081805
110000,829.53754,0.219278991
110010,8075.745,0.464788914
110020,7817.9517,0.511012793
110030,7798.7686,0.572374344
110040,6568.038,0.588223457
110050,6648.9194,0.680090666
110060,6505.189,0.592399001
110070,6543.406,0.634955049
110080,6394.104,0.522836804
110090,6733.0303,0.274419844
110100,6600.854,0.484867036
110110,6343.4434,0.537786901
110120,6231.951,0.342741191
110130,420.24463,0.417679489
110140,422.86792,0.532286406
110150,460.82953,0.347854793
110160,488.66516,0.267861009
110170,1361.4962,0.428530693
110180,1355.5933,0.528479457
110190,1325.2054,0.491668463
110200,1276.3385,0.677434087
110210,1292.9341,0.627928734
110220,621.646,0.508867979
110230,584.45026,0.773938119
110240,560.8852,0.796269894
110250,548.0272,0.684133947
110260,640.6836,0.36067003
110270,1301.8335,0.376670957
110280,749.1195,0.33423686
110290,695.6785,0.389119864
110300,549.7052,0.307945192
110310,648.6679,0.271961629
110320,524.9162,0.242973328
110330,673.76135,0.652968407
110340,348.71466,0.408287704
110350,353.52112,0.251875639
110360,1892.5261,0.254718781
110370,1649.4105,0.553600192
110380,1923.3477,0.362950742
110390,1885.0278,0.275856733
110400,4094.8945,0.417136908
110410,1877.2976,0.209441483
110420,1893.6681,0.330280185
110430,1886.8499,0.498861313
110440,823.77344,0.24866873
110450,3769.3716,0.20692265
110460,1900.1001,0.484434307
110470,1748.3461,0.505564332
110480,326.33585,0.391781092
110490,1661.084,0.55534327
110500,306.33105,0.209649205
110510,437.3633,0.287357867
110520,477.7007,0.214159667
110530,421.76852,0.247707725
110540,602.8242,0.247567952
110550,383.2317,0.219615221
110560,462.12778,0.249584198
110570,1484.0586,0.318642199
110580,468.7048,0.845792413
110590,560.083,0.593615294
110600,715.52344,0.241476774
